,Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,balls,overall_average,strike_rate,centuries,thirties,fifties,zeros,overall_notout,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s,calculated_home_points,calculated_away_points,calculated_form_points,calculated_value
213,213,214,JL Ontong,South Africa,10,158,111,15.8,125.5185844,0,2,0,1,0,6,4,109.0,0.0,18.16666667,0.0,0.0,1.0,1.0,0.0,0.0,10,158,1,2,0,0,0,15.8,0,0,49.0,0.0,12.25,0.0,0.0,0.0,1.0,0.0,0.0,7.825688074678899,8.224489795918366,51.89873417721519,8.898734177215191
214,214,215,Junaid Siddique,Bangladesh,7,159,112,22.71428571,135.4145854,0,1,1,1,0,0,7,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7,159,1,1,1,0,0,22.71428571,0,0,159.0,0.0,22.71428571,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.981132074150942,36.98113207547169,8.981132074150942
215,215,216,Nadif Chowdhury,Bangladesh,2,17,16,17.0,101.6666667,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17,0,0,0,0,1,17.0,0,0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
216,216,217,NL McCullum,New Zealand,38,299,310,11.5,82.02573896,0,1,0,4,12,9,29,33.0,2.0,4.714285714,0.0,0.0,2.0,0.0,0.0,0.0,10,61,1,0,0,0,3,8.714285714,0,0,266.0,10.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,8.999999999454545,12.31954887218045,50.0,12.137123745819396
217,217,218,JN Snape,England,1,7,11,7.0,63.63636364,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,7.0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,5.0,6.999999999999998
218,218,219,P Mustard,England,2,60,38,30.0,156.9230769,0,1,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60,0,1,0,0,0,30.0,0,0,60.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,10.5,7.5
219,219,220,GP Swann,England,15,104,91,17.33333333,82.32071632,0,1,0,3,9,5,10,33.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,10,71,2,1,0,0,6,17.75,0,0,71.0,7.0,23.66666667,0.0,0.0,1.0,1.0,0.0,0.0,11.666666666666664,25.446009392957748,52.11267605633803,19.66346153509615
220,220,221,RJ Sidebottom,England,1,5,4,0.0,125.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,1,0.0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
221,221,222,JD Ryder,New Zealand,21,457,369,24.05263158,108.8187448,0,4,3,2,2,12,9,238.0,1.0,21.63636364,0.0,0.0,2.0,0.0,2.0,0.0,10,182,2,2,1,0,1,20.22222222,0,0,219.0,1.0,27.375,0.0,0.0,0.0,4.0,1.0,0.0,10.661573721680671,11.5736301369863,53.29670329670329,14.629621099037198
222,222,223,JM How,New Zealand,5,56,68,11.2,73.46507177,0,1,0,0,0,2,3,37.0,0.0,18.5,0.0,0.0,0.0,1.0,0.0,0.0,5,56,0,1,0,0,0,11.2,0,0,19.0,0.0,6.333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.8108108108108105,6.999999999631577,26.339285714285715,8.339285714285715
223,223,224,TG Southee,New Zealand,31,249,178,11.31818182,120.2284003,0,1,0,4,9,17,14,133.0,6.0,12.09090909,0.0,0.0,2.0,1.0,0.0,0.0,10,104,0,1,0,0,3,14.85714286,0,0,116.0,3.0,10.54545455,0.0,0.0,2.0,0.0,0.0,0.0,12.735475050451125,8.909090912931035,51.44230769230769,11.731106244738957
224,224,225,CS Martin,New Zealand,1,5,6,0.0,83.33333333,0,0,0,0,1,1,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
225,225,226,GJ Hopkins,New Zealand,8,86,72,12.28571429,94.11825307,0,1,0,0,1,2,6,57.0,0.0,28.5,0.0,0.0,0.0,1.0,0.0,0.0,8,86,0,1,0,0,1,12.28571429,0,0,29.0,1.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,7.526315789473683,8.399999999999999,41.395348837209305,9.39534884
226,226,227,MN van Wyk,South Africa,7,225,163,37.5,104.5316964,1,0,1,0,1,7,0,225.0,1.0,37.5,0.0,0.0,0.0,0.0,1.0,1.0,7,225,0,0,1,1,1,37.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.966666666666667,0.0,37.8,10.966666666666667
227,227,228,GH Bodi,South Africa,1,8,28,8.0,28.57142857,0,0,0,0,0,1,0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,0,8.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,7.0
228,228,229,DW Steyn,South Africa,11,21,27,4.2,78.46320346,0,0,0,2,6,5,6,8.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,10,20,2,0,0,0,5,4.0,0,0,13.0,3.0,4.333333333,0.0,0.0,1.0,0.0,0.0,0.0,17.5,13.999999998923077,50.0,15.4
229,229,230,BA Parchment,West Indies,1,10,6,10.0,166.6666667,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,0,0,0,0,10.0,0,0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,5.0,7.000000000000001
230,230,231,DR Flynn,New Zealand,5,59,51,11.8,100.9398496,0,0,0,0,0,3,2,14.0,0.0,4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,5,59,0,0,0,0,0,11.8,0,0,45.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0000000005,7.0,25.0,7.0
231,231,232,PA Hitchcock,New Zealand,1,13,11,13.0,118.1818182,0,0,0,0,0,1,0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,0,0,0,0,13.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,0.0,5.0,7.000000000000001
232,232,233,AC Voges,Australia,5,139,116,46.33333333,121.5509031,0,0,1,0,2,3,2,77.0,1.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,5,139,0,0,1,0,2,46.33333333,0,0,62.0,1.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5,14.967741935483868,26.07913669064748,12.745803356474818
233,233,234,LA Pomersbach,Australia,1,15,7,15.0,214.2857143,0,0,0,0,0,1,0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,0,0,0,0,15.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,7.0
234,234,235,MJ Guptill,New Zealand,98,2939,2223,33.39772727,116.3916011,2,26,17,3,10,54,44,1836.0,5.0,37.46938776,0.0,0.0,2.0,16.0,13.0,1.0,10,358,1,3,2,0,0,35.8,0,0,1103.0,5.0,28.28205128,0.0,0.0,1.0,10.0,4.0,1.0,28.008403362352936,21.061533811640977,52.93296089385475,41.80702310555291
235,235,236,RE van der Merwe,South Africa,27,414,326,24.35294118,91.29515843,0,3,2,4,10,4,23,172.0,1.0,57.33333333,0.0,0.0,0.0,2.0,1.0,0.0,10,156,2,0,1,0,5,31.2,0,0,242.0,9.0,17.28571429,0.0,0.0,4.0,1.0,1.0,0.0,10.728682169999999,15.77685950698347,51.92307692307692,17.9654731473913
236,236,237,DA Warner,Australia,81,2265,1683,31.90140845,118.8541001,1,11,18,6,10,21,60,700.0,5.0,43.75,0.0,0.0,0.0,4.0,4.0,1.0,10,373,1,1,5,0,5,74.6,0,0,1565.0,5.0,28.45454545,0.0,0.0,6.0,7.0,14.0,0.0,16.3875,27.76415916230032,54.42359249329759,35.3435313868212
237,237,238,DJ Hussey,Australia,36,756,636,22.90909091,96.4197595,0,7,3,4,3,9,27,210.0,1.0,26.25,0.0,0.0,0.0,3.0,0.0,0.0,10,134,1,1,0,0,0,13.4,0,0,546.0,2.0,21.84,0.0,0.0,4.0,4.0,3.0,0.0,9.803571428571429,14.977582417582415,51.11940298507462,16.92207792238095
238,238,239,CJ Ferguson,Australia,3,16,20,5.333333333,56.2962963,0,0,0,1,0,1,2,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16,1,0,0,0,0,5.333333333,0,0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,15.0,6.999999999562499
239,239,240,KO Otieno,Kenya,1,7,10,7.0,70.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,7.0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,5.0,6.999999999999998
240,240,241,RG Aga,Kenya,13,157,142,14.27272727,89.31707343,0,1,1,0,2,3,10,46.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10,118,0,1,1,0,1,13.11111111,0,0,111.0,1.0,12.33333333,0.0,0.0,0.0,1.0,1.0,0.0,10.499999999999998,11.83183182972973,53.813559322033896,11.998841920828024
241,241,242,WTS Porterfield,Ireland,52,946,896,21.5,91.77033608,0,10,3,5,8,10,42,192.0,2.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,10,165,0,2,0,0,0,16.5,0,0,754.0,6.0,20.94444444,0.0,0.0,4.0,9.0,2.0,0.0,11.09375,19.028735630450928,51.81818181818181,21.465116279069765
242,242,243,GC Wilson,Ireland,60,1070,1047,20.18867925,89.14241273,0,9,3,4,7,12,48,231.0,1.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,10,74,0,0,0,0,1,8.222222222,0,0,839.0,6.0,19.97619048,0.0,0.0,3.0,6.0,3.0,0.0,9.974025974025974,18.297973779833136,50.0,20.54135073364486
243,243,244,NJ O'Brien,Ireland,22,346,365,17.3,92.91773064,0,3,0,0,2,4,18,31.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,10,173,0,1,0,0,1,19.22222222,0,0,315.0,2.0,19.6875,0.0,0.0,0.0,3.0,0.0,0.0,7.0,10.446428571428573,50.86705202312139,10.561271676300576
244,244,245,AC Botha,Ireland,7,75,84,12.5,74.84666594,0,0,0,2,1,1,6,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7,75,2,0,0,0,1,12.5,0,0,53.0,1.0,10.6,0.0,0.0,2.0,0.0,0.0,0.0,7.0,8.399999999999999,35.0,8.166666666666666
245,245,246,AR White,Ireland,9,103,102,17.16666667,95.65669811,0,0,0,0,3,1,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,103,0,0,0,0,3,17.16666667,0,0,102.0,3.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.2,45.0,10.500000002038837
246,246,247,AR Cusack,Ireland,19,224,173,22.4,108.7207987,0,0,1,2,9,4,15,16.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,10,76,2,0,0,0,6,19.0,0,0,208.0,7.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,15.288461538461537,50.0,15.844642857142857
247,247,248,KJ O'Brien,Ireland,79,1540,1175,22.31884058,112.2581356,1,20,2,8,10,16,63,235.0,3.0,18.07692308,0.0,0.0,2.0,4.0,0.0,0.0,10,250,0,4,0,0,0,25.0,0,0,1305.0,7.0,23.30357143,0.0,0.0,6.0,16.0,2.0,1.0,12.700490999829787,25.254310345310348,52.400000000000006,29.559947299181818
248,248,249,DT Johnston,Ireland,14,211,162,21.1,110.2727373,0,1,1,1,4,2,12,15.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10,180,0,1,1,0,3,25.71428571,0,0,196.0,3.0,21.77777778,0.0,0.0,1.0,1.0,1.0,0.0,14.0,12.08843537510204,52.5,12.785781990521327
249,249,250,RA Jadeja,India,22,217,200,16.69230769,104.0049867,0,1,0,2,9,8,14,49.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,10,127,1,1,0,0,6,31.75,0,0,168.0,8.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,7.999999999999998,17.583333333333332,51.181102362204726,13.366891171705069
250,250,251,NT Broom,New Zealand,7,73,68,12.16666667,99.76321298,0,1,0,0,1,2,5,11.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,7,73,0,1,0,0,1,12.16666667,0,0,62.0,1.0,15.5,0.0,0.0,0.0,1.0,0.0,0.0,7.0,9.959677419354838,36.43835616438356,9.60502283328767
251,251,252,MJ Mason,New Zealand,1,2,2,2.0,100.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,2.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
252,252,253,MC Henriques,Australia,11,220,164,31.42857143,120.0027107,0,1,2,0,4,7,4,137.0,3.0,34.25,0.0,0.0,0.0,1.0,1.0,0.0,10,219,0,1,2,0,4,36.5,0,0,83.0,1.0,27.66666667,0.0,0.0,0.0,0.0,1.0,0.0,14.5492700729927,10.779116466987952,53.42465753424658,14.750000000500002
253,253,254,PM Siddle,Australia,1,1,1,0.0,100.0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
254,254,255,GD Elliott,New Zealand,15,171,159,21.375,108.6736285,0,0,0,0,7,5,10,51.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10,116,0,0,0,0,6,29.0,0,0,120.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666664,13.999999999999996,50.0,13.124999999999998
255,255,256,SE Marsh,Australia,15,255,254,19.61538462,83.34096591,0,1,0,2,2,6,9,94.0,1.0,18.8,0.0,0.0,1.0,1.0,0.0,0.0,10,198,1,1,0,0,2,24.75,0,0,161.0,1.0,20.125,0.0,0.0,1.0,0.0,0.0,0.0,9.357446808510637,7.875,50.75757575757575,8.95927602
256,256,257,L Ronchi,Australia,25,359,263,17.95,104.6488237,0,5,1,5,5,7,18,111.0,2.0,22.2,0.0,0.0,3.0,1.0,1.0,0.0,10,51,4,0,0,0,2,6.375,0,0,248.0,3.0,16.53333333,0.0,0.0,2.0,4.0,0.0,0.0,12.637837837837836,12.754838707983874,50.0,16.061977715877436
257,257,258,XM Marshall,West Indies,13,183,195,14.07692308,77.01607509,0,2,0,2,0,1,12,36.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,10,109,2,1,0,0,0,10.9,0,0,147.0,0.0,12.25,0.0,0.0,2.0,1.0,0.0,0.0,7.416666666666666,8.224489795918366,51.37614678899083,9.13114754251366
258,258,259,WKD Perkins,West Indies,1,9,12,9.0,75.0,0,0,0,0,0,1,0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,0,0,0,0,9.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,7.0
259,259,260,ADS Fletcher,West Indies,43,823,768,22.86111111,81.90059761,0,4,6,6,7,15,28,223.0,2.0,17.15384615,0.0,0.0,2.0,0.0,2.0,0.0,10,174,1,2,1,0,2,21.75,0,0,600.0,5.0,26.08695652,0.0,0.0,4.0,4.0,4.0,0.0,12.11279751457399,16.92173912986667,53.44827586206897,20.900600782636694
260,260,261,EP Thompson,New Zealand,1,1,1,0.0,100.0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
261,261,262,SE Findlay,West Indies,2,32,31,16.0,102.3109244,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,0,0,0,0,0,16.0,0,0,32.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
262,262,263,KA Pollard,West Indies,65,1277,972,24.09433962,123.4331712,0,10,5,2,12,24,41,452.0,3.0,21.52380952,0.0,0.0,2.0,4.0,2.0,0.0,10,335,1,4,2,0,1,37.22222222,0,0,825.0,9.0,25.78125,0.0,0.0,0.0,6.0,3.0,0.0,14.371681414513272,17.914204545454545,53.582089552238806,23.855070107361005
263,263,264,SJ Benn,West Indies,7,37,42,12.33333333,100.0992063,0,0,0,2,4,3,4,19.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,7,37,2,0,0,0,4,12.33333333,0,0,18.0,3.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,10.499999999999998,28.0,35.0,16.33333332891892
264,264,265,HM Amla,South Africa,44,1277,991,37.55882353,111.5514254,0,11,8,2,10,14,30,373.0,3.0,33.90909091,0.0,0.0,0.0,3.0,2.0,0.0,10,331,1,0,4,0,4,55.16666667,0,0,904.0,7.0,39.30434783,0.0,0.0,2.0,8.0,6.0,0.0,12.850109676085788,19.08618699590708,53.625377643504535,23.013404578888018
265,265,266,VB van Jaarsveld,South Africa,3,15,23,5.0,40.95238095,0,0,0,1,0,1,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,1,0,0,0,0,5.0,0,0,12.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.999999999999998,6.999999999999998,15.0,7.000000000000001
266,266,267,ND McKenzie,South Africa,1,7,8,0.0,87.5,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,1,0.0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
267,267,268,CS Baugh,West Indies,3,10,12,5.0,92.59259259,0,0,0,0,1,2,1,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,0,0,0,1,5.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,15.0,10.5
268,268,269,FH Edwards,West Indies,5,11,11,11.0,75.0,0,0,0,1,4,2,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,11,1,0,0,0,4,11.0,0,0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,34.99999999999999
269,269,270,Shoaib Khan jnr,Pakistan,2,6,15,3.0,42.85714286,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,0,0,0,0,3.0,0,0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.999999999999998,10.0,6.999999999999998
270,270,271,ML Udawatte,Sri Lanka,7,71,75,10.14285714,70.49339549,0,0,0,2,0,2,5,11.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,7,71,2,0,0,0,0,10.14285714,0,0,60.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.999999999999998,34.99999999999999,6.9999999980281675
271,271,272,K Weeraratne,Sri Lanka,4,45,37,45.0,112.2115385,0,0,0,0,3,1,3,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,45,0,0,0,0,3,45.0,0,0,35.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,28.0
272,272,273,Dhiman Ghosh,Bangladesh,1,1,2,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
273,273,274,Shahadat Hossain,Bangladesh,3,5,8,2.5,44.44444444,0,0,0,1,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,0,0,0,1,2.5,0,0,5.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5,15.0,10.5
274,274,275,BW Hilfenhaus,Australia,3,2,10,1.0,8.333333333,0,0,0,2,1,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,2,0,0,0,1,1.0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,15.0,10.499999999999998
275,275,276,SW Tait,Australia,6,11,15,3.666666667,72.22222222,0,0,0,1,3,3,3,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11,1,0,0,0,3,3.666666667,0,0,8.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,20.999999999999996,10.499999999999998,30.0,14.000000001272726
276,276,277,LL Tsotsobe,South Africa,3,2,10,2.0,21.42857143,0,0,0,1,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,1,0,0,0,2,2.0,0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,20.999999999999996
277,277,278,RK Kleinveldt,South Africa,2,25,11,25.0,187.5,0,0,0,0,1,2,0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,0,0,0,0,1,25.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,0.0,10.0,14.000000000000002
278,278,279,J Louw,South Africa,1,1,2,0.0,50.0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
279,279,280,Raqibul Hasan,Bangladesh,5,51,63,10.2,72.93040293,0,0,0,0,0,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,51,0,0,0,0,0,10.2,0,0,51.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,25.0,6.999999999999998
280,280,281,Naeem Islam,Bangladesh,10,130,119,14.44444444,104.2169372,0,0,0,0,1,3,7,31.0,0.0,10.33333333,0.0,0.0,0.0,0.0,0.0,0.0,10,130,0,0,0,0,1,14.44444444,0,0,99.0,1.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,6.999999997741934,8.166666666666666,50.0,7.777777775384616
281,281,282,Mehrab Hossain jnr,Bangladesh,2,16,27,16.0,63.81578947,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,0,0,0,1,16.0,0,0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
282,282,283,KJ Coetzer,Scotland,46,1196,950,26.57777778,112.5011804,0,15,6,3,1,2,44,32.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,10,273,1,2,2,0,0,27.3,0,0,1164.0,1.0,27.06976744,0.0,0.0,3.0,14.0,6.0,0.0,7.9375,21.905058738419243,53.2967032967033,22.732478633076923
283,283,284,GD Drummond,Scotland,3,38,49,12.66666667,57.77777778,0,1,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,38,0,1,0,0,0,12.66666667,0,0,38.0,0.0,12.66666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.184210528157895,16.184210526315788,8.184210528157895
284,284,285,RD Berrington,Scotland,42,849,698,25.72727273,99.52466132,0,8,2,5,9,2,40,23.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,10,233,0,2,0,0,2,29.125,0,0,826.0,9.0,26.64516129,0.0,0.0,5.0,8.0,2.0,0.0,6.999999999999998,17.748965086198545,51.28755364806867,17.813684549611306
285,285,286,DJ Reekers,Netherlands,3,35,22,11.66666667,145.7264957,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,35,0,0,0,0,0,11.66666667,0,0,35.0,0.0,11.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000002,15.0,7.000000002
286,286,287,ES Szwarczynski,Netherlands,9,141,160,20.14285714,83.11728395,0,1,0,0,2,2,7,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9,141,0,1,0,0,2,20.14285714,0,0,138.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,13.999999999999996,8.927536231884059,45.95744680851063,9.957446807234042
287,287,288,TN de Grooth,Netherlands,10,139,135,23.16666667,90.51792556,0,1,0,0,4,2,8,29.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,10,139,0,1,0,0,4,23.16666667,0,0,110.0,4.0,27.5,0.0,0.0,0.0,1.0,0.0,0.0,6.999999999999998,15.09090909090909,51.07913669064749,12.745803358992804
288,288,289,Mudassar Bukhari,Netherlands,21,143,141,10.21428571,90.23998488,0,0,0,2,7,3,18,20.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,10,60,1,0,0,0,4,10.0,0,0,123.0,7.0,11.18181818,0.0,0.0,2.0,0.0,0.0,0.0,7.000000000350001,11.454545452682925,50.0,10.499999995594404
289,289,290,RN ten Doeschate,Netherlands,19,452,346,50.22222222,113.0860629,0,5,2,1,10,0,19,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,233,1,2,2,0,4,38.83333333,0,0,452.0,10.0,50.22222222,0.0,0.0,1.0,5.0,2.0,0.0,0.0,20.452556538185842,53.86266094420601,20.452556538185842
290,290,291,DLS van Bunge,Netherlands,8,64,66,10.66666667,70.53355763,0,0,0,2,2,0,8,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8,64,2,0,0,0,2,10.66666667,0,0,64.0,2.0,10.66666667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.33333333625,40.0,9.33333333625
291,291,292,PW Borren,Netherlands,32,539,420,20.73076923,113.0803424,0,7,1,2,6,3,29,47.0,0.0,15.66666667,0.0,0.0,0.0,0.0,0.0,0.0,10,233,1,3,1,0,3,33.28571429,0,0,492.0,6.0,21.39130435,0.0,0.0,2.0,7.0,1.0,0.0,7.000000001489361,16.783404030589427,53.21888412017167,16.63022691562152
292,292,293,CR Foggo,Bermuda,1,6,11,6.0,54.54545455,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,6.0,0,0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,5.0,6.999999999999998
